"business_id","name","neighborhood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes__AgesAllowed","attributes__AcceptsInsurance","attributes","attributes__Alcohol","attributes__Ambience","attributes__BYOB","attributes__BYOBCorkage","attributes__BestNights","attributes__BikeParking","attributes__BusinessAcceptsBitcoin","attributes__BusinessAcceptsCreditCards","attributes__BusinessParking","attributes__ByAppointmentOnly","attributes__Caters","attributes__CoatCheck","attributes__Corkage","attributes__DogsAllowed","attributes__DriveThru","attributes__GoodForDancing","attributes__GoodForKids","attributes__HairSpecializesIn","attributes__GoodForMeal","attributes__HappyHour","attributes__HasTV","attributes__Music","attributes__NoiseLevel","attributes__Open24Hours","attributes__OutdoorSeating","attributes__RestaurantsAttire","attributes__RestaurantsCounterService","attributes__RestaurantsDelivery","attributes__RestaurantsGoodForGroups","attributes__RestaurantsPriceRange2","attributes__RestaurantsReservations","attributes__RestaurantsTableService","attributes__RestaurantsTakeOut","attributes__Smoking","attributes__WheelchairAccessible","attributes__WiFi","categories","hours","hours__Monday","hours__Tuesday","hours__Wednesday","hours__Thursday","hours__Friday","hours__Saturday","hours__Sunday"
"uwF2y-QHF9LgSagxxluWaw","GoodLife Fitness","","880 16 Avenue SW, Unit 200","Calgary","AB","T2R 0S9","51.038371","-114.081121","2.5","6","1","","","","","","","","","True","","","","False","","","","","","","False","","","","","","","","","","","","","","","","","","","","Active Life, Trainers, Gyms, Sports Clubs, Fitness & Instruction","","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"5vpMTDaAkpu9PBW1psG_RA","E R Automotive","Avalon","547 California Ave","Avalon","PA","15202","40.502098","-80.0692605","5.0","4","1","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Auto Repair, Automotive","null","","","","","","",""
"DR30lzIHVTF6xhyMI-3IlQ","Not Just Antiques Mart","","1422 Western Ave","Las Vegas","NV","89102","36.154233","-115.160753","3.5","17","1","","","","","","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","False","","","","True","","","","","","","","","","","","","","","","2","","","","","","","Thrift Stores, Shopping, Used, Vintage & Consignment, Antiques, Fashion, Auction Houses","","10:0-17:0","10:30-17:30","10:30-17:30","10:30-17:30","10:0-17:0","10:0-17:0",""
"wv9KN5x8L2qzKFq_6Hzf9g","Legislative Assembly of Ontario","Discovery District","1 Queens Park Crescent E","Toronto","ON","M5S","43.6619640179","-79.3912587147","4.5","3","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Public Services & Government, Landmarks & Historical Buildings","null","","","","","","",""
"VVtPNiqwtR_Os7J51mANGQ","JAM Scooter Rental Of Las Vegas","","3105 Westwood Dr","Las Vegas","NV","89109","36.1333689916","-115.178365074","5.0","28","1","","","","","","","","","True","","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","True","","","True","","","","","","","","","","","","","","","","","","True","","Motorcycle Rental, Active Life, Motorcycle Dealers, Scooter Rentals, Automotive, Scooter Tours, Bike Rentals, Car Rental, Tours, Hotels & Travel, Truck Rental, ATV Rentals/Tours","","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"Be7Mwq06nf1eNLblo1ekow","La Rosa Chilena","Downsview","788 Wilson Avenue","North York","ON","M3K 1E2","43.731316","-79.4651329","2.5","5","1","","","","","","","","","","","False","","","","","","","","","","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}","","","","","","","","","False","","1","","","True","","","","Bakeries, Food, Latin American, Restaurants, Sandwiches","null","","","","","","",""
"yDN-NuZXVSQxV4LXgL2AlQ","Jia Jia International Moving","","150 Telson Road, Unit B","Markham","ON","L3R 1E5","43.820729","-79.338647","4.0","10","1","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Movers, Home Services","","9:0-19:0","9:0-19:0","9:0-19:0","9:0-19:0","9:0-19:0","9:0-19:0","9:0-19:0"
"FIxb1ehBrjCxp6PWB45dEA","Brett's Plumbing","","215 E Patty Ln","Monroeville","PA","15146","40.4257272","-79.7341381","5.0","3","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Plumbing, Home Services","null","","","","","","",""
"Uqf2TRU3mSTKDq5jg5R8Iw","Crossfit Revitalize","","1750 Steeles Avenue W, Unit 8B","Concord","ON","L4K 2L7","43.785955","-79.4780042","5.0","4","1","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","Fitness & Instruction, Gyms, Trainers, Active Life","","18:0-20:30","18:30-20:30","18:0-20:30","18:30-20:30","18:0-20:30","11:0-15:0",""
"AYL_y8ahquUW0o-cvIyLbg","Junior's Pizzeria","","2908 Oak Lake Blvd","Charlotte","NC","28208","35.190366","-80.922471","3.5","85","1","","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","True","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}","","True","","average","","True","casual","","True","True","1","False","False","True","","","no","Restaurants, Pizza","null","","","","","","",""
"syCI-5YJ8VJhFzHlzfpP0g","Shower Solutions","","","Las Vegas","NV","89131","36.3656399","-115.2244853","2.0","3","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Home Services, Contractors","null","","","","","","",""
"Aws6VX-PDsZoCw9oHpBMCg","Subway","Derita","2812 W Sugar Creek Rd","Charlotte","NC","28262","35.301882","-80.801484","2.0","3","1","","","","","","","","","","","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}","","","","","","","","","","","","","","","","","","Fast Food, Restaurants, Sandwiches, Food","","7:0-21:30","7:0-21:30","7:0-21:30","7:0-21:30","7:0-21:30","7:0-21:30","9:0-21:0"
"rmGQGPpk1XZFTkz-4IGHCw","Baby Bundle 3d/4d Ultrasound","Derita","1913 J N Pease Pl, Ste 104","Charlotte","NC","28262","35.3209173024","-80.7734003228","4.0","3","1","","False","","","","","","","","","True","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","Health & Medical, Diagnostic Imaging, Diagnostic Services, Arts & Entertainment","","10:0-20:0","10:0-20:0","10:0-20:0","10:0-17:0","10:0-17:0","10:0-17:0","10:0-13:0"
"JJEx5wIqs9iGGATOagE8Sg","Baja Fresh Mexican Grill","Centennial","7930 W Tropical Pkwy","Las Vegas","NV","89149","36.271169","-115.2677588","2.0","4","0","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","False","","","","","","Mexican, Restaurants","null","","","","","","",""
"Go1avDDg--JjbdI2aRJQog","Red Crowns Pub","","20-523 Woodpark Boulevard SW","Calgary","AB","T2W 4J3","50.940876","-114.1098157","3.0","9","1","","","","full_bar","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","","{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}","True","","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","False","","","","False","","","","True","True","{'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}","very_loud","","False","","","","True","2","False","","","no","","","Pubs, Nightlife, Bars","null","","","","","","",""
"tKjW_YEP-vcuEwJ5di2HBA","KD Nails","","9550 W Van Buren, Ste 19","Tolleson","AZ","85353","33.4509416724","-112.265444762","4.5","22","1","","","","","","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","False","","","","","","","","","","","","","","","","","","","","2","","","","","True","","Waxing, Nail Salons, Eyelash Service, Beauty & Spas, Hair Removal","","9:30-19:0","9:30-19:0","9:30-19:0","9:30-19:0","9:30-19:0","9:30-19:0","11:0-17:0"
"NzhRebtw2AIxXkVO_BrOOQ","Family Dentistry at CIC","Derita","1525 W Wt Harris Blvd","Charlotte","NC","28262","35.3121591","-80.7728367","2.0","4","1","","True","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","Health & Medical, Dentists, Cosmetic Dentists, General Dentistry","null","","","","","","",""
"JbIi9WCtidvqdTt8l2KMQg","Chevron Pitstop","Southwest","10473 Dean Martin Dr","Las Vegas","NV","89141","35.9995945787","-115.183851533","4.0","17","1","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Gas Stations, Car Wash, Automotive","null","","","","","","",""
"V2OhrW7RDCQwSdDeILOTgA","Gold Pawn Brokers","","1444 E Main St","Mesa","AZ","85203","33.4156429","-111.7997071","5.0","3","1","","","","","","","","","","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","","","","","","","","","","","","","","","","","","","","","Shopping, Pawn Shops, Jewelry","","10:0-18:0","10:0-18:0","10:0-18:0","10:0-18:0","10:0-18:0","10:0-16:0","0:0-4:0"
"UmZnFzo-NK2daxkl3_Rieg","Philip Pelusi","","531 Clairton Blvd, Unit 7","Pittsburgh","PA","15236","40.326984","-79.9573294","4.5","5","1","","","","","","","","","False","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","False","","","","","","","True","{'coloring': True, 'africanamerican': True, 'curly': True, 'perms': True, 'kids': True, 'extensions': True, 'asian': True, 'straightperms': True}","","","","","","","","","","","","2","","","","","","","Hair Salons, Beauty & Spas","","10:0-21:0","10:0-21:0","10:0-21:0","10:0-21:0","10:0-21:0","8:0-20:0","10:0-18:0"
"3JhKtHSmvwzGBysraUVMDg","FedEx Office Print & Ship Center","","1720 Washington Rd","Pittsburgh","PA","15241","40.3481862077","-80.0533735153","3.5","5","1","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Professional Services, Local Services, Shipping Centers, Printing Services, Signmaking","","7:0-22:0","7:0-21:0","7:0-22:0","7:0-22:0","7:0-22:0","8:0-20:0","10:0-20:0"
"RJEtBRLJmmji_QoqS6ysjg","Royal Conservatory of Music","University of Toronto","273 Bloor Street W","Toronto","ON","M5S 1W2","43.6677486","-79.3961666","4.5","3","1","","","","","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","","","True","","","","","","","","","","False","True","","","False","False","","","","True","","","","True","2","","","","","","","Music Venues, Arts & Entertainment, Nightlife","null","","","","","","",""
"Kx_ID8LImPOZaQ-75Fj8NQ","On The Path Yard Care","","256 17 Avenue NE","Calgary","AB","T2E 1L8","51.067897","-114.056783","5.0","3","1","","","","","","","","","","","True","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","Landscaping, Home Services, Home & Garden, Snow Removal, Shopping, Local Services, Gutter Services","","9:0-16:0","9:0-16:0","9:0-16:0","9:0-16:0","9:0-16:0","",""
"v33d7h_Zw_I9ZSxvPdqtkw","Central Church - Henderson","","1001 New Beginnings Dr","Henderson","NV","89011","36.0804531","-115.0381656","4.0","113","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Churches, Religious Organizations","","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","18:0-21:0","16:0-19:30","9:0-15:0"
"Vk-mhesVc-Lp_1eOcggSMg","Sunset Castle","","650 W Sunset Rd","Henderson","NV","89011","36.0641464","-115.0199541","5.0","5","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Venues & Event Spaces, Wedding Chapels, Photographers, Event Planning & Services","","","11:0-17:0","11:0-17:0","11:0-17:0","11:0-17:0","11:0-17:0",""
"f2FfutZhb4F-m1Ob0EdYaw","China Palace","Shadyside","5440 Walnut St","Pittsburgh","PA","15232","40.450866","-79.933919","3.0","110","1","","","","full_bar","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","","","True","","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","True","","","","False","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}","","True","","average","","False","casual","","True","True","2","False","True","True","","True","no","Asian Fusion, Caterers, Fast Food, Chinese, Restaurants, Vegetarian, Food Delivery Services, Event Planning & Services, Food","","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","12:0-22:0","12:0-21:0"
"c0XiOTAsYAcsKAqxSVfDOw","Blondie & Co Salon","","3975 Cascades Blvd, Ste 3","Kent","OH","44240","41.097423","-81.3882792","5.0","3","1","","False","","","","","","","False","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","True","","","","","","","","{'coloring': True, 'africanamerican': False, 'curly': False, 'perms': False, 'kids': False, 'extensions': True, 'asian': False, 'straightperms': False}","","","","","","","","","","","","2","","","","","","","Waxing, Blow Dry/Out Services, Hair Salons, Hair Stylists, Day Spas, Massage, Hair Removal, Beauty & Spas","","","10:0-17:0","12:0-20:0","12:0-20:0","10:0-17:0","9:0-16:0",""
"wAoCkTlBPr0wDGByS3gDfQ","Mattress Firm South Euclid","","13991 Cedar Rd","South Euclid","OH","44118","41.5015857","-81.5367757","4.5","13","1","","","","","","","","","","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","","","","","","","","","","","","","","2","","","","","","","Home & Garden, Shopping, Mattresses, Furniture Stores","","10:0-20:0","10:0-20:0","10:0-17:0","10:0-20:0","10:0-20:0","10:0-21:0","12:0-18:0"
"IuUgEL8Nu_Vbif057-659Q","Marshalls","","3975 Cascades Blvd","Kent","OH","44240","41.097310809","-81.387898922","2.5","5","1","","","","","","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","","","","","","","","","","","","","","2","","","","","","","Department Stores, Shopping, Fashion","","9:30-21:30","9:30-21:30","9:30-21:30","9:30-21:30","9:30-21:30","9:30-21:30","10:0-20:0"
"tXMYTZc0lxLNpnU1lI5j0Q","Walgreens","","13723 N Litchfield Rd","Surprise","AZ","85379","33.6090600169","-112.359004654","4.0","5","1","","","","","","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","","","","","","","","","","","","","","2","","","","","","","Shopping, Drugstores, Medical Supplies","null","","","","","","",""
"y-4xTZNKVm8mAZpiXMS5ZA","Lauren Byrne, MD","","690 E Warner Rd, Bldg 5, Ironwood Urology","Gilbert","AZ","85296","33.3365234","-111.7755995","2.5","9","1","","True","","","","","","","","","True","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","Urologists, Doctors, Health & Medical","","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0","",""
"fwp7nkCnn5jhHuIwJWfl5A","Fit Life 120","","1495 S Higley Rd","Gilbert","AZ","85296","33.323027","-111.719632","3.0","4","1","","","","","","","","","","","True","","False","","","","","","","False","","","","","","","","","","","","","","","","","","","","Fitness & Instruction, Gyms, Health & Medical, Active Life, Weight Loss Centers, Trainers","","5:15-20:0","5:15-20:0","5:15-20:0","5:15-20:0","5:15-19:0","7:0-14:0",""
"YIez_A3WOt9J2SXN7OMa2Q","Allwyn's Bakery","","81 Underhill Drive","Toronto","ON","M3A 1K8","43.7459284","-79.3246225","4.0","105","1","","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","","","True","","False","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","True","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}","","False","","average","","False","casual","","False","False","1","False","False","True","","","no","Caribbean, Food, Bakeries, Restaurants","","11:30-22:0","11:30-22:0","11:30-22:0","11:30-22:0","11:30-22:0","11:30-22:0","12:0-21:30"
"y0f3gSQGDMNJiCfTH4CsXA","Mattress Firm Carefree","","34522 N Scottsdale Rd","Scottsdale","AZ","85266","33.7988261379","-111.9304195","5.0","11","1","","","","","","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","","","","","","","","","","","","","","","","2","","","","","","","Shopping, Mattresses, Home & Garden, Furniture Stores","","10:0-20:0","10:0-20:0","10:0-19:0","10:0-20:0","10:0-20:0","10:0-20:0","12:0-18:0"
