"","user_id","name","review_count","useful","funny","cool","fans","average_stars"
"320","WyodjvNUVta-zO7Ij0TvVw","Stefanie",34,1,1,4,3,3.85
"321","wYiWIZD4GNSTwZyNIxbaEg","Clint",17,9,2,7,0,3.82
"322","3_rc8afGuL-rokhks0lcqA","Neka",112,87,56,2,2,2.24
"323","miYadhpWV81SXUEae3LX_A","Mike",201,0,0,0,11,3.9
"324","XMKMGhFRcYaiD_uVBFuuwQ","Katie",50,33,17,15,3,3.63
"325","ce5beSlZZziUJUii1-c9FA","Allister",5,0,0,0,0,2.6
"326","yFug-aYAqg3DIWQUCNhLvg","Mike",6,5,4,1,0,5
"327","XPTWylut2jKDx2jCmMMjeQ","Robert",111,21,10,13,10,3.17
"328","y-ZNWUkKLx-dOEOTONXu8Q","Phil",125,159,137,143,4,3.24
"329","iR4yIpcWIyYKVqx7Tk78IQ","William",1,1,0,0,0,1
"330","AV5kKSsGI5I2C9rkmkljcA","Zainab",69,1,0,0,0,3.65
"331","lNYLVxw9Dk3k6f0NWxPxVA","Fulgene",139,409,300,259,9,3.31
"332","Zqhl8pDShvMr2Vt1mIGC4w","Kim",156,13,10,34,10,4.28
"333","JnmSr1h6uQNlvJvDzwF1cA","David",121,6,9,4,3,3.54
"334","n51AQSdqEHdyPGxAousLyg","Phillip",23,38,9,12,4,4.31
"335","1fPiKjZhkGWLya1QLkwlhQ","Brian",268,420,298,362,26,4.06
"336","4muamugyZWxyWPBKv19kaw","Aubre",21,3,1,1,2,3.86
"337","wCnNjdGQ-Oc6cVFdmIJaDw","Steve",23,67,11,27,1,4.04
"338","tc4gsU5nlOxU28LYFQQuoA","Melissa",16,13,3,3,2,3.74
"339","JGGdzfzTOqv2l--aAT4Qcw","Jessica",52,18,15,2,6,3.67
"340","WCyM70svcTPkMzb7P6evRg","Greg",16,2,2,3,1,3.31
"341","PdkCws6zLuVOx8o2lp6L6w","Kathy",55,8,3,1,6,4.13
"342","C_VIK4jYVZ3Nrto-N17kyw","Al",9,6,0,1,0,2.82
"343","f9juPVFBZFk0geTO0BMzCA","Tristan",30,5,4,3,1,3.27
"344","yRtajw-lGYoOXdOdfwV9hQ","Larry",233,42,27,30,36,4.2
"345","lsZlV02ZdqEzR-qILdT7Cw","Anthony",240,638,468,638,58,3.96
"346","cyuDrrG5eEK-TZI867MUPA","Mitch",798,611,191,297,34,3.49
"347","D-ZyQ4iT1XRFkcOAWXnxCQ","Victor",215,66,35,24,13,4
"348","RrS5PUJ63Hdn4sk2pc9Edw","Susan",19,26,7,3,3,3.85
"349","ZCAudC377qgiqniEhKAoBg","Jeff",19,4,0,0,0,3.37
"350","_H1VvAk65d2z-2-XuLHkmw","Jackie",1450,243,155,123,73,3.69
"351","cqDBxzGz-fcN9A7IA-7Wdg","Chelsea",101,237,45,4,7,2.67
"352","uG6qidYu8pWMrRoB80tbFg","Eric",640,260,177,4,36,3.73
"353","g6EsBFwOJaWt4cdkAwhjwg","Jennifer",20,6,1,1,1,4.48
"354","JeS7ciQNAY6seqFVrhsIuw","Jaina",347,32,29,33,24,3.88
"355","UYr8mVlCvSjeCPSfDYrvyQ","Kenneth",16,7,1,0,0,3.44
"356","7uEuP9iJEzCshvDKS7_n8w","Eric",166,34,14,10,10,3.83
"357","rqY0AQMUtoDQnfgxCNuKgw","Dan",856,224,23,200,46,3.71
"358","HTBpo8dIr6JDP62fZ0xkJQ","Rachael",33,5,1,1,2,4.55
"359","v8QnvfWXCf4651Bxg2vvIw","Alison",243,47,33,33,15,3.35
"360","Rf0W4HY5rusiXXe41x-8WA","Lisa",18,6,0,0,1,4.5
"361","Yc3g0KMp3991QIC4Ot1fxQ","Jared",289,374,220,349,21,3.33
"362","JECVipu_fSuvA4ckqskYXw","Harry",43,38,4,14,10,4.47
"363","Z0fpyt9GKnjbVJPvfDxX2w","Jamie",97,7,0,1,4,3.97
"364","RJc7BsaoJJl9WAl0yq6sgg","Jeff",68,10,1,2,3,3.11
"365","dh89cS09n0337wTvdX8YLg","Jaimarie",66,19,0,2,18,4.5
"366","TyepNPbEnMCy1_IhsT0YAg","Cintya",437,23,48,5,26,3.26
"367","jVYzrVblDFSuL3GHtt8ZSA","Crystal",1030,17090,4443,12903,355,3.99
"368","To0GTLW5MGZwOg5TxxZIQA","Ericka",1440,3761,3585,3118,199,3.74
"369","Eypq5gLLjCapBVVnMw_MyA","Misha",3179,19,25,10,131,3.91
"370","qSXUTFEwj2MUaXFKM3xlxw","Xin",232,132,82,80,24,3.7
"371","aDYNz8cujkDdmbiOh95ANA","Julia",953,60,52,161,58,3.64
"372","6GtDNtEc7g9RcWaBOxfqbQ","Susan",471,854,166,156,32,3.89
"373","-ZqPTpx9TyyvdAWbajdilA","Jessica",857,152,12,22,51,3.51
"374","ehAvwDt4Fpsz9KPordu5lA","Chris",126,26,1,28,1,3.8
"375","KfOYv-wgBQObVhqHz_LQOQ","Chrysta",15,3,0,0,1,3.94
"376","1fNQRju9gmoCEvbPQBSo7w","Jared",542,29,31,22,6,3.05
"377","8bKpyXdiYF3ZKIB3QyEiVQ","Patrick",125,128,54,95,11,3.49
"378","zPrnD3FdU7zouX0JhJgOrg","Bethany",97,5,0,0,4,4.58
"379","Clo0KN_nlTOh-YXL7R6mRQ","Shawna",3,0,0,0,0,5
"380","BsARs-RfJUj5r-TaVxUVVw","Jennifer",146,654,285,419,20,3.57
"381","LttyXNRPmSgiwWADfOfedw","Erin",34,5,10,0,5,3.82
"382","7ghHg2BjLgize61d70bwnA","Chelsey",23,8,2,1,5,3.8
"383","qS0oUjgh3A4-YoLmHTor9Q","Aaron",11,0,0,0,0,2.91
"384","HivZSpjGvESZAf3WqDkzzQ","Breanna",10,1,0,0,0,4
"385","aRbxdiOcAAJJ1o5FpMGZFg","Angelo",6,0,0,1,1,1.83
"386","Ux7L67opla1XCyfePqsgeA","Missy",20,20,1,2,2,3.65
"387","TWt_hQXobwWMPpQVoEvanA","Stephanie",38,1,0,0,1,4.02
"388","ABG-cFtvERxROULPkaprtQ","Rahul",1,0,0,0,0,1
"389","a8EabrpJwIqNLIyCQyGKJQ","Lilly",13,14,1,2,1,3.92
"390","SJHZlBsy0GF_HYRN7wG-6A","Julia",276,0,0,0,0,3.91
"391","zFrzH6acjiVwJndIl2FhyQ","Rachel",23,2,2,1,2,4.69
"392","ujRpz1DJMQUf9zlddMVWbw","Mike",79,20,1,3,1,4.25
"393","LTGnGDtC94Gb27c7FvkOAw","Keirstin",2,0,0,0,0,3
"394","GbnbFgJ1tKHJpGQO_lrOEg","James",111,134,37,45,8,3.41
"395","s-cQBFGYhLZyVM4vkJdYfA","Kate",1,0,0,0,0,4
"396","VYqRk78kesHn86jPngPUXQ","Sara",106,10,19,13,6,3.82
"397","W-RUiwySfPQudDRFLfdaBw","Pat",15,19,3,8,1,3.81
"398","uc5SI7_91nonDnujTB7tug","Martin",122,4,2,3,5,2.55
"399","dxjehLpGgh08vby2BksV6g","Kyara",137,234,57,35,8,3.2
"400","rHgT6lBbZ2PaHt0UWfTMtw","Chris",582,288,255,246,27,3.76
"401","4i0NQ2eyuQZKpXbz8TxBEg","Katie",20,0,1,0,0,4.1
"402","C3wJYcNbb1aA1upSAOdBeA","Ellen",97,156,74,78,8,4.14
"403","XxpKjnn7g8vHO5b99NeO-A","Aaron",16,0,0,0,1,4.31
"404","CvwJnFmJ5NMidSAXHc118Q","Jessica",29,2,1,1,0,4
"405","m0DBXuz8UxmvsnLJ4DPkBA","Rachel",7,0,0,0,0,4
"406","6wCncsqMkevDrPGajCqo3w","Kristine",363,12029,4083,11423,135,3.81
"407","UFQ2k1hGwNq1xpyLtodcpA","Liz",104,81,17,23,7,3.44
"408","BpHoMr3yBlv-bhB-_dZarA","Caitrin",195,34,16,3,23,4.04
"409","loOoIBFpGbkx8WaIpQndiA","Ramil",229,681,355,127,13,3.83
"410","d31wiC8swpcod_WEbvT7ew","Amanda",738,2720,1719,2584,56,3.95
"411","yML2P1evj7FrLncIgaFzHw","Leesa-Catherine",156,172,33,48,2,3.57
"412","ecz36SJvMT_zjiIJ-K4KfA","R",125,0,1,1,2,3.44
"413","Smwe_Pdkol1PctMVoSrtRA","Carlene",11,5,2,5,0,4.27
"414","OllZn4yw0hOn5cRPVL49Lg","chris",18,10,1,0,0,4.05
"415","oxMkebNDLeRsvYib0t0W-A","Pam",148,12,5,6,6,3.7
"416","qpvizutggNtwtfKs91s5Uw","Thane",7,0,0,0,2,4.14
"417","LOylDYhv8REZOOqTxNNnpQ","Kate",61,6,0,3,0,4.25
"418","FtIYQ3-__Y2OMRtwEtaBmg","Lisa",3,0,0,0,1,4.33
"419","IJi70DHqzpNo_5EEuSP1MA","Steven",53,18,15,5,2,2.39
"420","2Mg17ft-clup0lfgH5ap5Q","Da Johnny",10,3,0,0,0,4.64
"421","trV3UzJZi2vUSMVrHaDIFg","Tanya",196,39,4,11,9,3.68
"422","dF2nkpo5zha-z8tVYBocqw","Katie",9,2,1,1,0,1.89
"423","6liSBnIUr_ydhpqKVMUNYQ","Jessica",16,3,1,0,2,4.28
"424","bN_SMcJxcOibzzvxqsbVVA","Mark",12,0,1,1,0,3
"425","S1vHKUxCllx07PXGE-pjdQ","Sharon",18,3,0,1,3,3.95
"426","bOWIB-b-UlRr9CweTxOxAQ","Dan",62,1,2,2,0,3.88
"427","hBThy_fthKQ2Ruj36MKVzg","Bonnie",5,0,0,0,0,3
"428","8sW3WGWPIG3-Bt5CTxnHSw","Ayy",3,0,0,0,0,2.67
"429","ASqEji7jQV7loD26CNfynw","Jon",1,0,0,0,0,5
"430","Dn2WWLvgUvShZgL65LrtIw","John",3,1,0,0,0,3
"431","WgaycWkFXshvGtct42d_-w","Sahra",134,36,17,6,7,3.45
"432","sAwvoeulDPq4RyDl_YK1Vw","Emily",33,2,0,0,0,4.49
"433","EdyjW31Fs53jHy5_QDGjyA","Diane",35,2,0,0,0,4.94
"434","RBYGWduY9rX3K05Klc4Wdg","Patti",14,0,0,0,1,3
"435","dw9YZWU_ujGcqJRyqJSSUw","Julie",21,0,0,0,2,4.67
"436","d-0QoPpdihk9IL-pAyr2UA","Christopher",90,59,5,0,0,2.96
"437","-XbX4oU4_jA35J94mslvyw","Rita",6,0,0,0,1,4.33
"438","jdjIEOJjNcy5CUuM2r-Zug","Kathryn",87,29,1,0,5,2.92
"439","GJi00T6pl_gbqdUkqG3isQ","Judy",3,0,0,0,0,3.67
"440","2L6pQsXcmj1gppCDxjykJQ","Alicia",3,1,0,0,0,3.67
"441","wDlgc4jhDrFmpk2p-82iyQ","Danielle",3,1,0,0,0,3.67
"442","zRibuP104c02M312q9ZiWA","B",350,79,30,34,5,4.23
"443","czX6Gzt4Ol_kkEcC7jf-AQ","Matthew",4,4,0,2,0,3.75
"444","DNxBV9OfvwNkNWZwLCyDkg","Oscar",77,290,64,29,4,3.15
"445","ANmYjowe0DnXYuGi7NDpFw","Billy",18,1,0,0,0,2.79
"446","EwRw1MZJWvRxuOrl20nbaw","Timothy",3,0,0,0,0,2.33
"447","tCZDioS8xt9Zl7ow7kJauA","Lisa",14,1,0,0,0,2.63
"448","oBlZFArLZ8twewOh_e7lfA","Cindy",14,0,0,0,0,4.36
"449","oMyqf4PtBmsBK-tEeXopmg","Jemma",54,16,7,12,8,3.94
"450","qTv8-p8Vov9lAMbIeF8ElQ","Ryan",29,21,6,2,2,4.23
"451","nWT3tYZYFoKPUXSHYYhuLQ","Kim",239,110,26,19,5,3.41
"452","EcvGmPhzaEH8Ot_e3c3NVQ","Chirag",27,0,0,0,1,3.64
"453","AWWuqyIkL_uFws8IGROJ7w","Amy",5,1,0,0,1,3.33
"454","-JeJdx-wnmx_2KdQZI2IQg","Derek",16,10,1,1,1,3.44
"455","ws8flq1p7oSbgYIg2eyUvg","Helen",242,6,0,2,2,3.5
"456","pQ8PTWf4jxLKRMGWw_1Avg","Jeanne",43,22,8,2,2,3.91
"457","skKBb80NOne4ApSfihdQ-A","Elsie",4,4,1,0,0,3.8
"458","cSzEBzXGQFj_P0LQLNI1fQ","Hailey",56,9,4,2,3,4.23
"459","MnUmzCPYcNeX3QV5-UlWmg","jenn",44,16,11,18,5,3.56
"460","CV71qKhzo1jVMRNUBBoITA","Erik",118,55,22,28,11,3.61
"461","Bveyuu-GqeQMf8ereY2I2g","Sabrina",289,75,24,25,19,3.57
"462","2TxiHEk8ZVjHSzNozXihyA","Bianca",26,9,0,1,2,4.46
"463","J_ZmCRFzi6PZ9JfSYR_5hA","Kaycee",28,13,8,5,5,4.14
"464","SzVED8cMJvAkDF3YaIQ4jA","Cisilia",20,0,1,1,4,3.38
"465","Ne_S_pOm8vaV_NHtZsX5Dg","Will",72,58,5,4,1,4.18
"466","L68WtedaJoV59MOHxA9iiA","Heidy",6,0,0,0,0,2.83
"467","0_uAUcPZe0GpsyuVjD-mbw","Mikaela",19,13,6,0,0,4
"468","p8mFaV6vFJmhsEHumvys1g","Camilla",10,0,0,0,1,4.4
"469","hy4uEHgITEfzxrXzyDhCRg","Chas",733,2324,3430,2231,69,3.59
"470","A3eAIFfkvfudRM9QeEaIJw","Imran",693,8146,7528,7564,145,4.18
"471","jXIJnnyxXxizxNYEo2ze-A","Clara",785,1002,681,664,174,4.06
"472","vr6HJebOzLuzE9BH1ahntQ","Mike",49,0,0,0,3,3.79
"473","CxGw54zCvuJMJbQr41NXXA","Josh",100,9,3,4,6,3.82
"474","bj2_KPCKpQdNlN8hlHSxdg","Cat",65,283,91,11,10,3.37
"475","-dV2GaHNJHhDYbrmu48ZDQ","Chad",329,70,44,8,15,3.84
"476","R0KVWeN9xR-F6j4z5k9wXQ","Meridith",439,1451,569,1989,62,3.64
"477","Xr5ceZ5Gq7cc8YuyLYz2bA","Audra",116,158,74,58,14,3.4
"478","DquHHYio5bIqZ5vQlC95_w","Christine",415,887,561,845,30,4.12
"479","Rp1_suVRaH7Fha0RsT9u5Q","Ann",70,610,64,86,17,4.37
"480","GkoESM9G3qJC3PTLgCif8A","Ryan",325,0,1,0,10,3.97
"481","kbH6C_Q9-JmHM4TPMMOlbg","Amy",25,6,0,0,3,4.31
"482","W82ZJ2VEHjaFMVWLrzbZJA","Dan",2,10,0,1,0,3.5
"483","3iybu6gnFbiJW3kskPl8-Q","Deb",9,0,0,1,0,5
"484","Dv5tR6aFFSSRbLD8m1nVWQ","Jules",10,6,0,0,3,5
"485","9EWR2_AULBcXID8ptXX_kA","Najah",128,36,19,17,9,3.87
"486","vPOkQJKahhR13LQ2ElSFGg","Chrystalle",683,33,13,32,45,4.12
"487","-B-QEUESGWHPE_889WJaeg","Mark",846,3756,537,2572,102,3.34
"488","4YDE_B5VWhCa8sbkUmEkVg","Katherine",155,780,181,617,29,3.96
"489","elMr2rELR7WLVWc4y9bxPg","Marie",81,83,5,3,8,3.9
"490","muUpNzzoxehfYDznE6R7Jw","Wendi",2,0,0,0,0,5
"491","4q1GOTm23q-qG3o5Kpz81Q","Hion",665,581,506,418,48,3.51
"492","y9LfHIIhW8UgYyg5sSY77g","Maria",12,0,0,0,0,3.83
"493","4SJS_m-JXc0oASx6x5Mjkw","Min",2158,12290,6303,5627,331,3.18
"494","SRK_sUnvRmMwfexoL_DLQA","Dwayne",478,2,0,0,18,4
"495","R12GCq7XczBpP99KzenLAQ","Rey",815,166,91,41,45,3.8
"496","1pgT-Eeh-GIOlhOgHMMRZA","Shaun",248,136,55,57,47,3.57
"497","Qw-ooK1dWeJ8n0nhrL1zJQ","Savannah",87,490,293,156,6,3.72
"498","hTEEHPvMbAN6JCEUZhDQhg","Britney",69,225,147,186,38,3.02
"499","Vlc3Lmt7PNWAYtQJyzMGpQ","Sameer",125,32,28,24,34,2.88
"500","RylA6VZUTRuMGBu4nHKbCw","Ben",812,130,27,36,38,4.17
"501","uusBaJX5IaCExRFx2UBP5g","Tamara",130,0,0,0,0,3.4
"502","BLn_wiMx5_kcGohmdCh_Xw","Leah",65,8,4,2,7,3.32
"503","9-e6IZC7lv7zWVGr0kDBfw","John",299,104,74,28,15,4.07
"504","kFJSAkfm2pHvAY3Cmt_O5Q","Lauren",1,0,0,0,0,1
"505","-tBJZffckiQC6zhPlwVpVQ","Sharon",247,121,25,9,13,4
"506","P8hKMc73rWhEnXNV-qA7DA","Liam",121,1,5,1,4,3.9
"507","09B10aWYSbiY3yth3jpp5Q","julie",10,2,0,0,1,4.3
"508","iyvBsx1MRSvOJ5A-tsGB_A","Becky",33,2,2,0,2,3.97
"509","SxScGOVkxC8-jERtO-nX0A","Christine",22,35,1,4,2,3.77
"510","QJI9OSEn6ujRCtrX06vs1w","J",1983,4756,4681,4734,268,3.61
"511","aZtX3NethA-CovPXH0tKyA","Jenny",732,3816,126,3707,107,3.74
"512","6J0mGxAaPuHAPj8ShjOCag","Melissa",51,6,5,5,2,3.17
"513","SobGWhM_IAb4Kj_9HEpKsQ","Cindy",98,29,5,10,15,3.96
"514","B3B4FRlf85v7gEhTmfMihw","Brenda",127,14,47,8,5,3.9
"515","i_j5ZGg5tFR9JeK9Rx55XQ","Kate",22,0,0,1,1,3.88
"516","OF9G7kmQq7yJ691Iqf6BHw","Ron",87,22,1,4,2,3.8
"517","k8mpG3PB9pxIPF1JqcoWbw","Nooreen",9,13,8,1,0,4.33
"518","EFzWTZYV6FvmkOG0ps0rjg","Mina",42,18,3,1,1,3.93
"519","hLVq7VSJBHZwqurwWoCmpg","Faith",518,158,11,13,23,3.57
"520","wW72FaqNPv6pdBC6AUqvcA","Ekaterina",45,13,2,2,5,4.27
"521","K-q7oE90OWNZ8IOXQqXsAQ","Brenda",50,17,4,0,3,3.67
"522","umZPUpLSJuCTXLckxA4nmg","Michael",242,19,29,7,6,3.76
"523","2iu0ciezoxRVlwI7llgicQ","Andrew",64,131,18,79,2,4.21
"524","N-zQsz9WZs8HNu_3QGFQNA","Mary",101,5,2,0,2,3.78
"525","HIzjxLcNqetl80tGw1PC0w","Kendal",13,2,0,0,1,4.46
"526","PTcKYk_qU-WzbQjraE3TgQ","Rachel",138,37,7,13,25,3.57
"527","3s-1-ddx9brKvWHf2vNBIg","Richard",4,1,1,1,0,5
"528","52oTWzgnZvguGIsvQb4L4Q","Haleweh",30,417,78,20,1,3.47
"529","Tr1ulYYAHAw5FzEQQwZEJQ","Joseph",41,104,6,20,2,3.88
"530","DV8tqRTstRhrYs2z-uHRQQ","Gis",15,0,0,0,0,3.47
"531","hpoUWb4V9t58CxfdNMYigg","Larry",6,0,0,0,0,4.71
"532","-D8Zi00T-ivGzQNc-ZAN3Q","Brittany",4,2,0,0,0,1.8
"533","MYaRBm62rymuqCSHAKlAWA","Gil",27,40,1,0,3,3.48
"534","9I-kXfb7-1iAQFvHplk1PA","Adam",121,130,35,82,3,3.81
"535","DVt5MmzYIiELn3xSRSmHow","Matthew",18,2,0,0,1,4.37
"536","0BoPDcGeKsd-IAGp1YxVuw","Stephanie",12,2,1,0,0,4.25
"537","fnzYfng6t3zyjbuVicUHGA","Patti",12,1,1,1,0,3.75
"538","5s7vaf2wPqgf0NvKsRBQ4A","Brittany",81,343,109,22,4,2.75
"539","-KpEgEen1tj-jdjIS7uVOw","Isabelle",153,4,7,0,3,3.82
"540","yS8hA6EZU5ggxgI01YBtig","Ken",21,0,0,0,1,3.43
"541","xwyunt3nmvcNymntPMiqBQ","Lauren",29,4,0,1,0,4.07
"542","w6-4FvBzgZ7s75s_4iD6pg","Manny",60,11,0,0,3,4
"543","6OqnzFM4Im9nrTP2lcSusA","Haylee",25,2,1,1,0,4.32
"544","3h3qmd0qgTA_-hnlcCodFw","kara",129,45,36,14,3,3.35
"545","QZ_Arlwoj0ghfBvg69rjOw","A",179,76,46,21,2,3.35
"546","yfZdk8o4Tf_pp6KtrHquWg","Lisa",34,1,0,0,0,3.78
"547","M5UNhp6oSzgsfdI-CXYJEw","Michele",20,1,0,0,1,2.76
"548","6Q-lmfBlse3-VcULgtp_vg","Rob",139,13,9,3,3,3.85
"549","3HqImFuDslo94KTlcYVT5g","Marc",26,27,0,14,0,4.06
"550","d2gHjDtAiIQ4272_l-WZMw","Adrianna",9,8,1,0,0,3.44
"551","kyclXVbx8Qpyt1Zq_inWxg","Nicole",90,8,3,6,9,3.19
"552","pnrG47iwW26dDyHCwEr8UQ","Chris",584,519,150,97,20,3.47
"553","PjXc1Zxl38vINgMOUzFNGA","Tony",44,27,22,51,6,4.27
"554","aXpQ9wpQPC7aS-b0BaVUYQ","Monique",14,23,5,2,1,3
"555","BiTMbXtxQ9agLSBUk1b13w","Andrea",51,85,21,22,5,3.84
"556","rS0Ba2NEM5bOGJUSq9rArg","Patrick",27,14,0,0,0,3.77
"557","CzPjZTdiRsNHew882g4eAw","Jennifer",108,90,15,7,3,3.93
"558","WQ-sQYfR-tUcVxWFq4I21A","Stephen",30,1,0,0,0,3.5
"559","6GN1-lN562HbUOBN51AeYQ","Fr�d�ric",49,18,2,2,2,4.1
"560","-sFdV5hTNg8Qx-sbqAB2yg","Briana",52,29,2,0,3,3.81
"561","2xp2PStd-7u53jh30DkC3A","Mark",52,1,0,0,0,3.74
"562","AIfBNzCdizvgib_j9vhl8A","Chandler",280,18,13,3,10,3.72
"563","hKuUqJMnjoZpkrpeVAhXdw","Jonathan",5,0,0,0,0,4.6
"564","hVRpLwPfgRaU6sllAHpnAw","Ian",176,8,5,1,12,3.71
"565","9pbOJFanh66_QnIb5Fjblg","Joy",143,1,0,0,9,3.51
"566","oCZyM99xoI3Xr8-fvqTS6A","Nicole",68,2,0,0,4,3.5
"567","8T8Kw-Iv_zvXu9RY3bFrmw","Long",25,33,7,8,1,3.73
"568","GUfZeBpNf6Khl-EMasnuZQ","Allan",34,122,2,28,2,3.82
"569","7DsjB4imq_hrQaltli03lw","Danielle",5,11,1,0,0,3.4
"570","YWwbEEPWsfRcOBVH7hhI1g","Lori",17,3,0,0,0,3.17
"571","2972CYSWBEo9fnNT43me-A","John",7,1,0,0,0,4.14
"572","-ULSHOQujywy5hj68xFzhQ","Marinda",9,0,0,0,0,4.78
"573","yMI4vNI5CWoJWmqjxJRD1A","Anne",147,248,95,224,13,3.63
"574","YXQVy-wU71_JkbxbQs1aGw","Suzanne",91,57,21,18,4,3.77
"575","mrru6hbeQLvagU4vkfuqmw","Jenny",300,121,40,21,17,3.58
"576","vaN-IGQxpRp6SGBpGePSJw","Emily",113,28,14,10,7,3.56
"577","dE0CoFgtAch256bZCzZmhA","Sunny",4,0,0,0,0,4.75
"578","JoKxzSvlqAhlsgrzRZTeFA","Jen",98,383,29,19,7,3.54
"579","Y8adrWFzckrjuC11aAs9Og","Ghia",372,216,95,82,43,3.89
"580","nkXLM_2gga9WN_RfwuvDNA","Anthony",92,25,4,10,5,4.27
"581","4yKxRcnJv2Ecva43c9aOKw","Diane",6,0,0,0,0,4.33
"582","eC6zeZB5dAEc5xQF9ZfSqg","Brad",121,2039,2104,1969,16,3.1
"583","qF0zZHtqaMbFF3UePDCaHg","Emily-Anne",572,37,12,29,28,3.98
"584","mYBFLCQDzPmp5HMCHpuZZw","Emily",106,33,15,11,11,3.96
"585","QKhJkTpDuwnR6TozGT1eqg","Chris",722,550,413,542,28,3.6
"586","meuMlzL8LwKzDXf-levTbQ","Stephanie",35,10,5,5,3,2.88
"587","Uea_V6r3pzynOXm_NoNBBw","Scott",62,12,2,1,1,3.6
"588","Vxa7F9i_mQ2GJRMiUL3Vuw","Vivek",11,3,1,1,0,3.75
"589","2VrRdHlcUZATMoE856539w","Iain",25,5,0,0,0,3.56
"590","5uiCy0vSIknuDEHc7yHRkw","Ayesha",315,398,394,387,47,3.61
"591","im6x1D8E7MJIYNNV24sK9A","Michael",66,2,3,3,3,4.14
"592","vMS4xLoD9McUNkTM8XjF4A","julie",8,1,0,1,1,5
"593","ai57zt7xeWoTvXSezvAJtA","Sica",94,11,4,3,5,3.07
"594","1g9ZG4x82MoFgs87B1nrlw","Catherine",20,2,0,0,2,3.95
"595","TWkZAEsuxaidX4HOMRnRAQ","Ri",61,207,9,67,4,3.91
"596","_pyEzgAtUSsogY8aqsZG4Q","cailen",205,14,9,12,6,3.73
"597","gdAidLTBmIgpbP8nA7JkgA","Chris",36,8,3,1,1,3.73
"598","CXvapjtMPPUEUdoslBmPDA","Charles",52,0,1,0,1,1.96
"599","SFnN_QtCsJM7s3Y1Tj5rUA","Jamie",10,11,3,2,0,3.1
"600","xW1xg1VdqQtb_9B0i80nwA","Valerie",122,261,181,143,5,3.59
"601","Zof5LevynuBuY00HNbbhlA","Carlos",206,95,8,46,7,3.71
"602","z-0oMxk_Xg1mhEAydCJ4KQ","No More Yelp",167,58,17,41,15,4
"603","G42xhGptP7jIofchHUmWDQ","Mike",438,245,38,8,8,3.96
"604","6X9PioodbNo5nnkZTFWhWQ","Tara",225,30,9,3,18,3.95
"605","2UzF5jUt5uokRwhluVmw5A","Christine",99,69,18,2,4,4.15
"606","DBXTyTgVAi_CoFKXWZpKqA","Nicole",21,59,31,48,2,4.5
"607","5l_V_56zyZDJLAqdkh3K_g","Jeff",19,6,0,0,0,3.26
"608","TnhTyk1qfJ8jL2bHpeTrhQ","Jennifer",124,129,17,38,1,3.94
"609","v85lhe1D9nYP8EKcoqJH2w","Eileen",146,73,39,16,5,3.72
"610","tes3r9YwbjOprFAbJoRc7A","Nate",71,0,0,0,1,4.09
"611","9OYlUJNM5z39Qr-hSyKGRw","Sasha",152,146,44,35,4,3.67
"612","pYj7rkosICHBchWTSaAJjA","nychole",5,5,3,0,1,4.2
"613","KZbn8Lv1ltlKHDQw7TZz-g","lil",110,16,8,5,5,3.59
"614","9skZEygmnSpSWUSAE3-Z1w","Adam",88,14,13,0,1,4.01
"615","Lrj-4nvOukaGsEgJYuqmjw","Daniel",104,77,13,4,4,3.42
"616","3YAsLpbykHxYKunBpIjGNQ","Cookie",92,29,4,3,11,2.75
"617","K8BZnrt0Cy_r-CL_mDgwFg","Lauren",12,2,0,1,2,4.67
"618","BYHm-dCBHRtiUDgOfFgLhw","David",332,178,123,205,18,3.58
"619","21gbHdCuEXa_ig09V4zZYw","Candy",79,7,1,1,4,4.11
"620","UCnt5yOT6fai9LOzdO3Q6Q","Bryan",78,1,1,0,2,4.28
"621","IC7NLIeWhS45_aEE_8aVUg","Patrick",29,31,12,12,0,3.06
"622","tlcPO2TIDIILCeRqksw7VQ","Jai",34,7,0,1,1,2.23
"623","pD9XfOgmbAdb-gTBrxwrcw","Raymi",12,1,0,0,4,3.83
"624","AxR-2rCeCsgeSnxIx5LP7w","Emily",17,0,0,0,0,4.94
"625","VI3WYpyaWGj-jtz3CkMP2Q","Tiffy",92,17,12,4,5,4.24
"626","pHazVGYb93f1nzTQvgIQ5A","Megan",19,2,0,0,0,4.26
"627","wDFCdlMj-mZW0D_Zbekf5Q","Donald",1,0,0,0,0,1
"628","gAVoc6xlHyXrSlTYtpFIjw","Mina",61,67,18,0,1,3.26
"629","hnH9WpvA_q8PG3DEcepKGA","M",12,33,8,2,2,3.67
"630","-OIvaYZEk3S9-j0bGd3I7A","Melissa",3,0,0,0,0,3.33
"631","Xt9K14P0Uim3FP79n6uEUQ","Logan",23,1,0,0,0,3.96
"632","wsNJNb55YLm1iwNuXrFRdA","Huyen",29,29,2,5,1,3.81
"633","2YNHLp6-k20j-CSA1yMBew","John",14,0,2,1,2,3.93
"634","mSw98n1gt8bCmSs0fznfQg","Mama",26,64,24,1,0,2.59
"635","C-QKyxxPkCGAldtjj7dW7g","Michael",58,6,1,0,0,3.9
"636","0OeoBXBfXE1tkEnDVbNteQ","Lady",4,2,3,0,0,3.4
"637","Tn2gbRwgk_j0P5i_Gdw5ww","Julia",53,98,33,2,2,3.95
"638","blFVhuqfgMv_-2O4O_VOJQ","DANIELA",11,10,2,0,1,3.64
